Sensor,Value,IsAnomaly_GT
Sensor-1,1.1380335421396865,0
Sensor-1,3.876562802381642,0
Sensor-1,0.5301329515045639,0
Sensor-1,1.0069931922444484,0
Sensor-1,-2.2336784261549574,0
Sensor-1,1.4924782612471001,0
Sensor-1,1.031878540408412,0
Sensor-1,-2.756630292086161,0
Sensor-1,0.37200722045850776,0
Sensor-1,0.3006760903579788,0
Sensor-1,4.9939029166116,0
Sensor-1,2.7355333212835236,0
Sensor-1,0.528613597728665,0
Sensor-1,1.1219682745027075,0
Sensor-1,0.6105309452604951,0
Sensor-1,-0.0072849619888692985,0
Sensor-1,-2.2060679934707172,0
Sensor-1,0.12237030598267684,0
Sensor-1,-1.3652456416312835,0
Sensor-1,-2.625788847307866,0
Sensor-1,1.7780545363688367,0
Sensor-1,1.4781616498330874,0
Sensor-1,-3.966768778420195,0
Sensor-1,0.19328840626218197,0
Sensor-1,2.989253464749809,0
Sensor-1,3.1480593472408023,0
Sensor-1,3.064592107213097,0
Sensor-1,0.5972830172536495,0
Sensor-1,-1.6126133199228776,0
Sensor-1,-2.2092470683951513,0
Sensor-1,1.3615122618758937,0
Sensor-1,1.4482000859129074,0
Sensor-1,3.7183277790126636,0
Sensor-1,3.249949125855209,0
Sensor-1,0.16942835867206973,0
Sensor-1,-2.6105146971521735,0
Sensor-1,-0.2977664925272445,0
Sensor-1,1.0430779870263116,0
Sensor-1,-0.005208113473510245,0
Sensor-1,-0.9447352701941396,0
Sensor-1,1.1322120374247473,0
Sensor-1,-0.7598943535265261,0
Sensor-1,-1.0701652093134348,0
Sensor-1,1.2786320857585989,0
Sensor-1,-0.5049814503230121,0
Sensor-1,1.1102609724458803,0
Sensor-1,1.1830100571303066,0
Sensor-1,-2.3485725027289366,0
Sensor-1,-0.7031028096635303,0
Sensor-1,4.094442349791156,0
Sensor-1,-2.405198781835718,0
Sensor-1,-4.791636122426327,0
Sensor-1,-2.2334803833170573,0
Sensor-1,0.572774866441673,0
Sensor-1,0.5772931950817473,0
Sensor-1,0.20597286143719767,0
Sensor-1,3.535474572321254,0
Sensor-1,-6.182086082757345,0
Sensor-1,1.489834686077059,0
Sensor-1,4.4035955045089334,0
Sensor-1,-2.319451912229285,0
Sensor-1,-0.4495162794747378,0
Sensor-1,-1.3822297930715524,0
Sensor-1,-1.735865115193822,0
Sensor-1,-0.3156550125576,0
Sensor-1,4.0687132092112615,0
Sensor-1,5.0934666887188005,0
Sensor-1,-0.33984806260036926,0
Sensor-1,15.602004565238955,1
Sensor-1,0.5889411924615622,0
Sensor-1,4.884227566752703,0
Sensor-1,9.330113770288659,1
Sensor-1,0.8276445651153608,0
Sensor-1,1.4136861816070865,0
Sensor-1,8.447134198418837,0
Sensor-1,2.6282139371119726,0
Sensor-1,-1.268161324878659,0
Sensor-1,2.922494675689645,0
Sensor-1,-0.4045813427108538,0
Sensor-1,-0.7243754572530228,0
Sensor-1,2.7715033997302783,0
Sensor-1,0.577713969427882,0
Sensor-1,1.196439786279515,0
Sensor-1,0.5349630546632311,0
Sensor-1,1.3414578165135866,0
Sensor-1,1.562414743590373,0
Sensor-1,-4.342417331763539,0
Sensor-1,2.166431671523834,0
Sensor-1,-1.9550485495757517,0
Sensor-1,-3.105747838898528,0
Sensor-1,0.3539718903532939,0
Sensor-1,0.7099525082861357,0
Sensor-1,-1.233765411430702,0
Sensor-1,2.577579644169936,0
Sensor-1,-2.8554379159272676,0
Sensor-1,-0.5173593719313974,0
Sensor-1,-0.9621853373325018,0
Sensor-1,0.38353182415165155,0
Sensor-1,1.197160711618097,0
Sensor-1,-2.0197323740588615,0
Sensor-1,2.3107066936405705,0
Sensor-1,0.6575059208367493,0
Sensor-1,-4.229865633279776,0
Sensor-1,-4.396478600992578,0
Sensor-1,0.4692017676767219,0
Sensor-1,3.317854411765957,0
Sensor-1,0.24144971606341625,0
Sensor-1,0.43004385867445505,0
Sensor-1,1.0638995987754518,0
Sensor-1,2.8691240246207492,0
Sensor-1,-2.2777622522938956,0
Sensor-1,-2.4299289822519867,0
Sensor-1,-2.233309644718456,0
Sensor-1,1.2222916679217672,0
Sensor-1,7.875829147671867,0
Sensor-1,-0.5783485955987762,0
Sensor-1,-5.754249610399136,0
Sensor-1,-13.323608930444417,1
Sensor-1,-1.5825918069900289,0
Sensor-1,-0.8943222187380369,0
Sensor-1,-0.5209715681368161,0
Sensor-1,0.5964528074522927,0
Sensor-1,-0.2793658270561178,0
Sensor-1,3.123349026358518,0
Sensor-1,-1.190043264203422,0
Sensor-1,-1.6557948986888578,0
Sensor-1,1.697188846301154,0
Sensor-1,-7.467485416493054,1
Sensor-1,1.4742292633000056,0
Sensor-1,0.7563829593156671,0
Sensor-1,0.13139377520458145,0
Sensor-1,4.470690267873156,0
Sensor-1,-1.0555186132367949,0
Sensor-1,5.650745426310196,0
Sensor-1,-0.0635786230702482,0
Sensor-1,-2.6925411124255705,0
Sensor-1,0.6747989524870632,0
Sensor-1,-2.1906130007969202,0
Sensor-1,-1.3793896195337507,0
Sensor-1,1.4925832500387277,0
Sensor-1,1.888955221625312,0
Sensor-1,-1.0554192506356455,0
Sensor-1,2.968512862616002,0
Sensor-1,3.3937693950528347,0
Sensor-1,4.090754391408227,0
Sensor-1,1.8235335178143055,0
Sensor-1,3.908571780214247,0
Sensor-1,-4.201996069935144,0
Sensor-1,-0.29476637157115637,0
Sensor-1,-1.6675131408085657,0
Sensor-1,0.7980646528184803,0
Sensor-1,-0.9286230479918434,0
Sensor-1,0.08460539512566906,0
Sensor-1,5.205437200510124,0
Sensor-1,0.07570050894905428,0
Sensor-1,1.5344807929755349,0
Sensor-1,-0.08067332481058798,0
Sensor-1,0.6892832198920842,0
Sensor-1,0.5150417010901787,0
Sensor-1,1.6208101649328988,0
Sensor-1,3.413268838867942,0
Sensor-1,4.618484994008323,0
Sensor-1,1.2740502047729172,0
Sensor-1,-14.061546403269826,1
Sensor-1,-2.3771612729639173,0
Sensor-1,0.28030814396094855,0
Sensor-1,15.689801781400044,1
Sensor-1,2.664921596042883,0
Sensor-1,1.0290243319876256,0
Sensor-1,2.715984898919881,0
Sensor-1,1.7269167724845471,0
Sensor-1,3.500765645648304,0
Sensor-1,1.2233978923927777,0
Sensor-1,-0.38924578892758666,0
Sensor-1,1.339603142332559,0
Sensor-1,-6.826485939631939,0
Sensor-1,1.4572143409626237,0
Sensor-1,-8.621032063036958,0
Sensor-1,-3.8086585185135453,0
Sensor-1,1.6294215023524603,0
Sensor-1,1.6938233431669882,0
Sensor-1,-2.4060719503498262,0
Sensor-1,-1.280255104697347,0
Sensor-1,3.92635247153533,0
Sensor-1,-0.7100753289316903,0
Sensor-1,6.107300781007463,0
Sensor-1,0.4952003670591346,0
Sensor-1,1.5200904422031671,0
Sensor-1,4.542185996246519,0
Sensor-1,0.8275677904835489,0
Sensor-1,-2.005859951727003,0
Sensor-1,-5.111500941952266,0
Sensor-1,0.41097315952477265,0
Sensor-1,-2.9118541305039134,0
Sensor-1,-0.13958017835205838,0
Sensor-1,-1.3554802349935917,0
Sensor-1,12.998847431224249,1
Sensor-1,0.586529685463139,0
Sensor-1,-0.20698937286892516,0
Sensor-1,0.23454517344355935,0
Sensor-1,1.0578050460154154,0
Sensor-1,2.0420354992244496,0
Sensor-1,-1.9992805716734532,0
Sensor-1,-2.1039690815531795,0
Sensor-1,3.2616980385063252,0
Sensor-1,-0.5308421805118264,0
Sensor-1,-3.0421052314921853,0
Sensor-1,1.6095317734577617,0
Sensor-1,1.6584245150817172,0
Sensor-1,-3.326788143141766,0
Sensor-1,1.0737042886590158,0
Sensor-1,2.338957731070934,0
Sensor-1,1.4359661292656576,0
Sensor-1,2.079953709403488,0
Sensor-1,-3.0106727452268727,0
Sensor-1,1.327600387490489,0
Sensor-1,-0.25654939867611637,0
Sensor-1,-0.7069753968116119,0
Sensor-1,2.676389023549316,0
Sensor-1,4.1981862766855755,0
Sensor-1,4.985925136500898,0
Sensor-1,3.7870196787647625,0
Sensor-1,0.22566454592454077,0
Sensor-1,1.3818004075658576,0
Sensor-1,2.4170571794606093,0
Sensor-1,0.8029448732486549,0
Sensor-1,0.826910469778861,0
Sensor-1,2.5593828296904553,0
